price,quantity,date,unix timestamp
0.03,1,Jun 29 2023 06: +0,1688014800
0.03,6,Jun 29 2023 07: +0,1688018400
0.03,28,Jun 29 2023 08: +0,1688022000
0.03,2,Jun 29 2023 09: +0,1688025600
0.03,2,Jun 29 2023 10: +0,1688029200
0.03,36,Jun 29 2023 11: +0,1688032800
0.03,2,Jun 29 2023 12: +0,1688036400
0.03,42,Jun 29 2023 14: +0,1688043600
0.03,6,Jun 29 2023 15: +0,1688047200
0.03,5,Jun 29 2023 16: +0,1688050800
0.03,2,Jun 29 2023 17: +0,1688054400
0.03,15,Jun 29 2023 18: +0,1688058000
0.03,8,Jun 29 2023 19: +0,1688061600
0.03,2,Jun 29 2023 20: +0,1688065200
0.03,3,Jun 29 2023 21: +0,1688068800
0.03,2,Jun 29 2023 22: +0,1688072400
0.03,5,Jun 29 2023 23: +0,1688076000
0.03,4,Jun 30 2023 00: +0,1688079600
0.03,2,Jun 30 2023 01: +0,1688083200
0.03,4,Jun 30 2023 02: +0,1688086800
0.03,1,Jun 30 2023 03: +0,1688090400
0.03,12,Jun 30 2023 04: +0,1688094000
0.03,2,Jun 30 2023 06: +0,1688101200
0.03,8,Jun 30 2023 07: +0,1688104800
0.03,2,Jun 30 2023 08: +0,1688108400
0.03,5,Jun 30 2023 09: +0,1688112000
0.03,6,Jun 30 2023 10: +0,1688115600
0.03,3,Jun 30 2023 11: +0,1688119200
0.03,5,Jun 30 2023 12: +0,1688122800
0.03,2,Jun 30 2023 13: +0,1688126400
0.03,2,Jun 30 2023 14: +0,1688130000
0.03,12,Jun 30 2023 15: +0,1688133600
0.03,1,Jun 30 2023 16: +0,1688137200
0.03,3,Jun 30 2023 17: +0,1688140800
0.03,7,Jun 30 2023 18: +0,1688144400
0.03,3,Jun 30 2023 19: +0,1688148000
0.03,1,Jun 30 2023 20: +0,1688151600
0.03,1,Jun 30 2023 21: +0,1688155200
0.03,5,Jun 30 2023 22: +0,1688158800
0.03,1,Jun 30 2023 23: +0,1688162400
0.03,1,Jul 01 2023 00: +0,1688166000
0.03,1,Jul 01 2023 01: +0,1688169600
0.03,3,Jul 01 2023 03: +0,1688176800
0.03,2,Jul 01 2023 04: +0,1688180400
0.03,2,Jul 01 2023 05: +0,1688184000
0.03,1,Jul 01 2023 06: +0,1688187600
0.03,3,Jul 01 2023 07: +0,1688191200
0.03,9,Jul 01 2023 08: +0,1688194800
0.03,2,Jul 01 2023 09: +0,1688198400
0.03,4,Jul 01 2023 10: +0,1688202000
0.03,18,Jul 01 2023 11: +0,1688205600
0.03,1,Jul 01 2023 12: +0,1688209200
0.03,7,Jul 01 2023 13: +0,1688212800
0.03,3,Jul 01 2023 14: +0,1688216400
0.03,2,Jul 01 2023 15: +0,1688220000
0.03,13,Jul 01 2023 16: +0,1688223600
0.03,3,Jul 01 2023 17: +0,1688227200
0.03,8,Jul 01 2023 18: +0,1688230800
0.03,6,Jul 01 2023 19: +0,1688234400
0.03,11,Jul 01 2023 20: +0,1688238000
0.03,4,Jul 01 2023 21: +0,1688241600
0.03,3,Jul 01 2023 22: +0,1688245200
0.03,2,Jul 01 2023 23: +0,1688248800
0.03,2,Jul 02 2023 00: +0,1688252400
0.03,8,Jul 02 2023 01: +0,1688256000
0.03,1,Jul 02 2023 02: +0,1688259600
0.03,3,Jul 02 2023 03: +0,1688263200
0.03,1,Jul 02 2023 05: +0,1688270400
0.03,5,Jul 02 2023 06: +0,1688274000
0.03,3,Jul 02 2023 08: +0,1688281200
0.03,2,Jul 02 2023 09: +0,1688284800
0.03,5,Jul 02 2023 10: +0,1688288400
0.03,1,Jul 02 2023 11: +0,1688292000
0.03,7,Jul 02 2023 12: +0,1688295600
0.03,6,Jul 02 2023 13: +0,1688299200
0.03,3,Jul 02 2023 14: +0,1688302800
0.03,2,Jul 02 2023 15: +0,1688306400
0.03,4,Jul 02 2023 16: +0,1688310000
0.03,2,Jul 02 2023 17: +0,1688313600
0.03,4,Jul 02 2023 18: +0,1688317200
0.03,4,Jul 02 2023 19: +0,1688320800
0.03,8,Jul 02 2023 20: +0,1688324400
0.03,7,Jul 02 2023 21: +0,1688328000
0.03,7,Jul 02 2023 22: +0,1688331600
0.03,1,Jul 02 2023 23: +0,1688335200
0.03,1,Jul 03 2023 00: +0,1688338800
0.03,2,Jul 03 2023 02: +0,1688346000
0.03,4,Jul 03 2023 04: +0,1688353200
0.03,1,Jul 03 2023 05: +0,1688356800
0.03,6,Jul 03 2023 06: +0,1688360400
0.03,3,Jul 03 2023 07: +0,1688364000
0.03,3,Jul 03 2023 08: +0,1688367600
0.03,4,Jul 03 2023 09: +0,1688371200
0.03,8,Jul 03 2023 10: +0,1688374800
0.03,5,Jul 03 2023 11: +0,1688378400
0.03,2,Jul 03 2023 12: +0,1688382000
0.03,8,Jul 03 2023 13: +0,1688385600
0.03,4,Jul 03 2023 14: +0,1688389200
0.03,2,Jul 03 2023 15: +0,1688392800
0.03,3,Jul 03 2023 16: +0,1688396400
0.03,1,Jul 03 2023 17: +0,1688400000
0.03,47,Jul 03 2023 18: +0,1688403600
0.03,7,Jul 03 2023 19: +0,1688407200
0.03,3,Jul 03 2023 20: +0,1688410800
0.03,17,Jul 03 2023 22: +0,1688418000
0.03,3,Jul 03 2023 23: +0,1688421600
0.03,1,Jul 04 2023 00: +0,1688425200
0.03,2,Jul 04 2023 01: +0,1688428800
0.03,3,Jul 04 2023 02: +0,1688432400
0.03,2,Jul 04 2023 04: +0,1688439600
0.03,6,Jul 04 2023 05: +0,1688443200
0.03,2,Jul 04 2023 06: +0,1688446800
0.03,2,Jul 04 2023 07: +0,1688450400
0.03,1,Jul 04 2023 08: +0,1688454000
0.03,3,Jul 04 2023 09: +0,1688457600
0.03,43,Jul 04 2023 10: +0,1688461200
0.03,6,Jul 04 2023 11: +0,1688464800
0.03,3,Jul 04 2023 12: +0,1688468400
0.03,5,Jul 04 2023 13: +0,1688472000
0.03,1,Jul 04 2023 14: +0,1688475600
0.03,4,Jul 04 2023 15: +0,1688479200
0.03,2,Jul 04 2023 16: +0,1688482800
0.03,2,Jul 04 2023 17: +0,1688486400
0.03,11,Jul 04 2023 18: +0,1688490000
0.03,5,Jul 04 2023 20: +0,1688497200
0.03,5,Jul 04 2023 21: +0,1688500800
0.03,2,Jul 04 2023 22: +0,1688504400
0.03,1,Jul 05 2023 00: +0,1688511600
0.03,3,Jul 05 2023 01: +0,1688515200
0.03,2,Jul 05 2023 02: +0,1688518800
0.03,2,Jul 05 2023 03: +0,1688522400
0.03,12,Jul 05 2023 04: +0,1688526000
0.03,2,Jul 05 2023 06: +0,1688533200
0.03,14,Jul 05 2023 07: +0,1688536800
0.03,3,Jul 05 2023 09: +0,1688544000
0.03,2,Jul 05 2023 10: +0,1688547600
0.03,25,Jul 05 2023 11: +0,1688551200
0.03,7,Jul 05 2023 12: +0,1688554800
0.03,3,Jul 05 2023 13: +0,1688558400
0.03,7,Jul 05 2023 14: +0,1688562000
0.03,6,Jul 05 2023 15: +0,1688565600
0.03,5,Jul 05 2023 16: +0,1688569200
0.03,7,Jul 05 2023 17: +0,1688572800
0.03,11,Jul 05 2023 18: +0,1688576400
0.03,6,Jul 05 2023 19: +0,1688580000
0.03,7,Jul 05 2023 20: +0,1688583600
0.03,6,Jul 05 2023 21: +0,1688587200
0.03,6,Jul 05 2023 22: +0,1688590800
0.03,4,Jul 05 2023 23: +0,1688594400
0.03,4,Jul 06 2023 00: +0,1688598000
0.03,5,Jul 06 2023 01: +0,1688601600
0.03,2,Jul 06 2023 02: +0,1688605200
0.03,2,Jul 06 2023 03: +0,1688608800
0.03,2,Jul 06 2023 04: +0,1688612400
0.03,4,Jul 06 2023 05: +0,1688616000
0.03,2,Jul 06 2023 06: +0,1688619600
0.03,4,Jul 06 2023 07: +0,1688623200
0.03,6,Jul 06 2023 08: +0,1688626800
0.03,1,Jul 06 2023 09: +0,1688630400
0.03,4,Jul 06 2023 10: +0,1688634000
0.03,3,Jul 06 2023 11: +0,1688637600
0.03,4,Jul 06 2023 12: +0,1688641200
0.03,3,Jul 06 2023 13: +0,1688644800
0.03,3,Jul 06 2023 14: +0,1688648400
0.03,1,Jul 06 2023 15: +0,1688652000
0.03,1,Jul 06 2023 16: +0,1688655600
0.03,3,Jul 06 2023 17: +0,1688659200
0.03,3,Jul 06 2023 18: +0,1688662800
0.03,1,Jul 06 2023 19: +0,1688666400
0.03,4,Jul 06 2023 20: +0,1688670000
0.03,2,Jul 06 2023 21: +0,1688673600
0.03,5,Jul 06 2023 22: +0,1688677200
0.03,2,Jul 06 2023 23: +0,1688680800
0.03,3,Jul 07 2023 02: +0,1688691600
0.03,1,Jul 07 2023 03: +0,1688695200
0.03,3,Jul 07 2023 04: +0,1688698800
0.03,1,Jul 07 2023 06: +0,1688706000
0.03,2,Jul 07 2023 07: +0,1688709600
0.03,1,Jul 07 2023 08: +0,1688713200
0.03,11,Jul 07 2023 09: +0,1688716800
0.03,1,Jul 07 2023 11: +0,1688724000
0.03,1,Jul 07 2023 12: +0,1688727600
0.03,4,Jul 07 2023 13: +0,1688731200
0.03,2,Jul 07 2023 14: +0,1688734800
0.03,2,Jul 07 2023 15: +0,1688738400
0.03,2,Jul 07 2023 16: +0,1688742000
0.03,1,Jul 07 2023 17: +0,1688745600
0.03,6,Jul 07 2023 18: +0,1688749200
0.03,1,Jul 07 2023 19: +0,1688752800
0.03,7,Jul 07 2023 20: +0,1688756400
0.03,4,Jul 07 2023 21: +0,1688760000
0.03,5,Jul 07 2023 22: +0,1688763600
0.03,4,Jul 07 2023 23: +0,1688767200
0.03,3,Jul 08 2023 00: +0,1688770800
0.03,4,Jul 08 2023 01: +0,1688774400
0.03,2,Jul 08 2023 02: +0,1688778000
0.03,1,Jul 08 2023 03: +0,1688781600
0.03,1,Jul 08 2023 04: +0,1688785200
0.03,2,Jul 08 2023 06: +0,1688792400
0.03,2,Jul 08 2023 08: +0,1688799600
0.03,20,Jul 08 2023 10: +0,1688806800
0.03,1,Jul 08 2023 11: +0,1688810400
0.03,2,Jul 08 2023 12: +0,1688814000
0.03,3,Jul 08 2023 14: +0,1688821200
0.03,4,Jul 08 2023 15: +0,1688824800
0.03,18,Jul 08 2023 16: +0,1688828400
0.03,1,Jul 08 2023 17: +0,1688832000
0.03,11,Jul 08 2023 18: +0,1688835600
0.03,10,Jul 08 2023 19: +0,1688839200
0.03,4,Jul 08 2023 20: +0,1688842800
0.03,1,Jul 08 2023 21: +0,1688846400
0.03,3,Jul 08 2023 22: +0,1688850000
0.03,4,Jul 08 2023 23: +0,1688853600
0.03,2,Jul 09 2023 01: +0,1688860800
0.03,3,Jul 09 2023 02: +0,1688864400
0.03,1,Jul 09 2023 03: +0,1688868000
0.03,1,Jul 09 2023 04: +0,1688871600
0.03,1,Jul 09 2023 05: +0,1688875200
0.03,1,Jul 09 2023 06: +0,1688878800
0.03,3,Jul 09 2023 07: +0,1688882400
0.03,1,Jul 09 2023 08: +0,1688886000
0.03,6,Jul 09 2023 09: +0,1688889600
0.03,1,Jul 09 2023 10: +0,1688893200
0.03,5,Jul 09 2023 11: +0,1688896800
0.03,7,Jul 09 2023 12: +0,1688900400
0.03,6,Jul 09 2023 13: +0,1688904000
0.03,5,Jul 09 2023 14: +0,1688907600
0.03,5,Jul 09 2023 15: +0,1688911200
0.03,1,Jul 09 2023 16: +0,1688914800
0.03,3,Jul 09 2023 17: +0,1688918400
0.03,1,Jul 09 2023 18: +0,1688922000
0.03,1,Jul 09 2023 19: +0,1688925600
0.03,1,Jul 09 2023 20: +0,1688929200
0.03,1,Jul 09 2023 21: +0,1688932800
0.03,1,Jul 09 2023 22: +0,1688936400
0.03,7,Jul 09 2023 23: +0,1688940000
0.03,4,Jul 10 2023 01: +0,1688947200
0.03,1,Jul 10 2023 02: +0,1688950800
0.03,1,Jul 10 2023 03: +0,1688954400
0.03,1,Jul 10 2023 04: +0,1688958000
0.03,2,Jul 10 2023 05: +0,1688961600
0.03,2,Jul 10 2023 06: +0,1688965200
0.03,3,Jul 10 2023 07: +0,1688968800
0.03,2,Jul 10 2023 09: +0,1688976000
0.03,4,Jul 10 2023 11: +0,1688983200
0.03,2,Jul 10 2023 12: +0,1688986800
0.03,2,Jul 10 2023 13: +0,1688990400
0.03,4,Jul 10 2023 16: +0,1689001200
0.03,2,Jul 10 2023 17: +0,1689004800
0.03,2,Jul 10 2023 18: +0,1689008400
0.03,1,Jul 10 2023 19: +0,1689012000
0.03,3,Jul 10 2023 20: +0,1689015600
0.03,4,Jul 10 2023 21: +0,1689019200
0.03,1,Jul 10 2023 22: +0,1689022800
0.03,1,Jul 10 2023 23: +0,1689026400
0.03,2,Jul 11 2023 01: +0,1689033600
0.03,3,Jul 11 2023 02: +0,1689037200
0.03,8,Jul 11 2023 04: +0,1689044400
0.03,1,Jul 11 2023 05: +0,1689048000
0.03,1,Jul 11 2023 06: +0,1689051600
0.03,2,Jul 11 2023 07: +0,1689055200
0.03,26,Jul 11 2023 08: +0,1689058800
0.03,5,Jul 11 2023 09: +0,1689062400
0.03,7,Jul 11 2023 10: +0,1689066000
0.03,3,Jul 11 2023 11: +0,1689069600
0.03,8,Jul 11 2023 12: +0,1689073200
0.03,10,Jul 11 2023 13: +0,1689076800
0.03,3,Jul 11 2023 14: +0,1689080400
0.03,1,Jul 11 2023 15: +0,1689084000
0.03,7,Jul 11 2023 16: +0,1689087600
0.03,43,Jul 11 2023 17: +0,1689091200
0.03,43,Jul 11 2023 18: +0,1689094800
0.03,3,Jul 11 2023 19: +0,1689098400
0.03,6,Jul 11 2023 20: +0,1689102000
0.03,5,Jul 11 2023 21: +0,1689105600
0.03,5,Jul 11 2023 22: +0,1689109200
0.03,1,Jul 11 2023 23: +0,1689112800
0.03,2,Jul 12 2023 00: +0,1689116400
0.03,7,Jul 12 2023 01: +0,1689120000
0.03,3,Jul 12 2023 03: +0,1689127200
0.03,3,Jul 12 2023 04: +0,1689130800
0.03,1,Jul 12 2023 05: +0,1689134400
0.03,2,Jul 12 2023 06: +0,1689138000
0.03,29,Jul 12 2023 07: +0,1689141600
0.03,35,Jul 12 2023 08: +0,1689145200
0.03,1,Jul 12 2023 09: +0,1689148800
0.03,1,Jul 12 2023 10: +0,1689152400
0.03,3,Jul 12 2023 11: +0,1689156000
0.03,1,Jul 12 2023 12: +0,1689159600
0.03,4,Jul 12 2023 13: +0,1689163200
0.03,8,Jul 12 2023 14: +0,1689166800
0.03,6,Jul 12 2023 15: +0,1689170400
0.03,15,Jul 12 2023 16: +0,1689174000
0.03,12,Jul 12 2023 17: +0,1689177600
0.03,6,Jul 12 2023 18: +0,1689181200
0.03,11,Jul 12 2023 19: +0,1689184800
0.03,7,Jul 12 2023 20: +0,1689188400
0.03,5,Jul 12 2023 21: +0,1689192000
0.03,2,Jul 12 2023 22: +0,1689195600
0.03,7,Jul 12 2023 23: +0,1689199200
0.03,5,Jul 13 2023 00: +0,1689202800
0.03,4,Jul 13 2023 01: +0,1689206400
0.03,7,Jul 13 2023 02: +0,1689210000
0.03,2,Jul 13 2023 03: +0,1689213600
0.03,2,Jul 13 2023 04: +0,1689217200
0.03,2,Jul 13 2023 06: +0,1689224400
0.03,5,Jul 13 2023 07: +0,1689228000
0.03,36,Jul 13 2023 08: +0,1689231600
0.03,1,Jul 13 2023 09: +0,1689235200
0.03,3,Jul 13 2023 10: +0,1689238800
0.03,4,Jul 13 2023 11: +0,1689242400
0.03,3,Jul 13 2023 12: +0,1689246000
0.03,5,Jul 13 2023 13: +0,1689249600
0.03,6,Jul 13 2023 14: +0,1689253200
0.03,6,Jul 13 2023 15: +0,1689256800
0.03,5,Jul 13 2023 16: +0,1689260400
0.03,6,Jul 13 2023 17: +0,1689264000
0.03,3,Jul 13 2023 18: +0,1689267600
0.03,20,Jul 13 2023 19: +0,1689271200
0.03,1,Jul 13 2023 20: +0,1689274800
0.03,5,Jul 13 2023 21: +0,1689278400
0.03,2,Jul 13 2023 22: +0,1689282000
0.03,1,Jul 14 2023 00: +0,1689289200
0.03,1,Jul 14 2023 01: +0,1689292800
0.03,4,Jul 14 2023 02: +0,1689296400
0.03,3,Jul 14 2023 03: +0,1689300000
0.03,1,Jul 14 2023 05: +0,1689307200
0.03,2,Jul 14 2023 06: +0,1689310800
0.03,5,Jul 14 2023 07: +0,1689314400
0.03,3,Jul 14 2023 08: +0,1689318000
0.03,7,Jul 14 2023 09: +0,1689321600
0.03,1,Jul 14 2023 10: +0,1689325200
0.03,6,Jul 14 2023 11: +0,1689328800
0.03,4,Jul 14 2023 12: +0,1689332400
0.03,5,Jul 14 2023 13: +0,1689336000
0.03,7,Jul 14 2023 14: +0,1689339600
0.03,4,Jul 14 2023 15: +0,1689343200
0.03,3,Jul 14 2023 16: +0,1689346800
0.03,8,Jul 14 2023 17: +0,1689350400
0.03,10,Jul 14 2023 18: +0,1689354000
0.03,25,Jul 14 2023 19: +0,1689357600
0.03,72,Jul 14 2023 20: +0,1689361200
0.03,3,Jul 14 2023 21: +0,1689364800
0.03,6,Jul 14 2023 22: +0,1689368400
0.03,4,Jul 15 2023 00: +0,1689375600
0.03,4,Jul 15 2023 01: +0,1689379200
0.03,2,Jul 15 2023 02: +0,1689382800
0.03,5,Jul 15 2023 03: +0,1689386400
0.03,1,Jul 15 2023 04: +0,1689390000
0.03,2,Jul 15 2023 06: +0,1689397200
0.03,4,Jul 15 2023 07: +0,1689400800
0.03,2,Jul 15 2023 08: +0,1689404400
0.03,14,Jul 15 2023 10: +0,1689411600
0.03,2,Jul 15 2023 11: +0,1689415200
0.03,1,Jul 15 2023 12: +0,1689418800
0.03,1,Jul 15 2023 14: +0,1689426000
0.03,1,Jul 15 2023 15: +0,1689429600
0.03,4,Jul 15 2023 16: +0,1689433200
0.03,1,Jul 15 2023 17: +0,1689436800
0.03,4,Jul 15 2023 18: +0,1689440400
0.03,9,Jul 15 2023 19: +0,1689444000
0.03,10,Jul 15 2023 20: +0,1689447600
0.03,6,Jul 15 2023 21: +0,1689451200
0.03,1,Jul 15 2023 22: +0,1689454800
0.03,2,Jul 15 2023 23: +0,1689458400
0.03,1,Jul 16 2023 00: +0,1689462000
0.03,1,Jul 16 2023 01: +0,1689465600
0.03,1,Jul 16 2023 03: +0,1689472800
0.03,1,Jul 16 2023 04: +0,1689476400
0.03,1,Jul 16 2023 05: +0,1689480000
0.03,4,Jul 16 2023 06: +0,1689483600
0.03,4,Jul 16 2023 07: +0,1689487200
0.03,14,Jul 16 2023 08: +0,1689490800
0.03,2,Jul 16 2023 09: +0,1689494400
0.03,4,Jul 16 2023 10: +0,1689498000
0.03,12,Jul 16 2023 11: +0,1689501600
0.03,15,Jul 16 2023 12: +0,1689505200
0.03,2,Jul 16 2023 13: +0,1689508800
0.03,1,Jul 16 2023 14: +0,1689512400
0.03,3,Jul 16 2023 15: +0,1689516000
0.03,7,Jul 16 2023 16: +0,1689519600
0.03,1,Jul 16 2023 17: +0,1689523200
0.03,7,Jul 16 2023 18: +0,1689526800
0.03,1,Jul 16 2023 19: +0,1689530400
0.03,2,Jul 16 2023 20: +0,1689534000
0.03,3,Jul 16 2023 21: +0,1689537600
0.03,62,Jul 16 2023 22: +0,1689541200
0.03,4,Jul 16 2023 23: +0,1689544800
0.03,3,Jul 17 2023 00: +0,1689548400
0.03,3,Jul 17 2023 04: +0,1689562800
0.03,1,Jul 17 2023 05: +0,1689566400
0.03,4,Jul 17 2023 06: +0,1689570000
0.03,3,Jul 17 2023 08: +0,1689577200
0.03,25,Jul 17 2023 10: +0,1689584400
0.03,2,Jul 17 2023 11: +0,1689588000
0.03,1,Jul 17 2023 12: +0,1689591600
0.03,1,Jul 17 2023 13: +0,1689595200
0.03,4,Jul 17 2023 14: +0,1689598800
0.03,100,Jul 17 2023 15: +0,1689602400
0.03,2,Jul 17 2023 16: +0,1689606000
0.03,26,Jul 17 2023 17: +0,1689609600
0.03,1,Jul 17 2023 18: +0,1689613200
0.03,2,Jul 17 2023 20: +0,1689620400
0.03,3,Jul 17 2023 23: +0,1689631200
0.03,2,Jul 18 2023 00: +0,1689634800
0.03,1,Jul 18 2023 01: +0,1689638400
0.03,1,Jul 18 2023 02: +0,1689642000
0.03,1,Jul 18 2023 03: +0,1689645600
0.03,2,Jul 18 2023 05: +0,1689652800
0.03,6,Jul 18 2023 07: +0,1689660000
0.03,2,Jul 18 2023 08: +0,1689663600
0.03,4,Jul 18 2023 09: +0,1689667200
0.03,2,Jul 18 2023 10: +0,1689670800
0.03,9,Jul 18 2023 11: +0,1689674400
0.03,1,Jul 18 2023 12: +0,1689678000
0.03,3,Jul 18 2023 13: +0,1689681600
0.03,3,Jul 18 2023 14: +0,1689685200
0.03,3,Jul 18 2023 15: +0,1689688800
0.03,5,Jul 18 2023 16: +0,1689692400
0.03,4,Jul 18 2023 17: +0,1689696000
0.03,1,Jul 18 2023 19: +0,1689703200
0.03,1,Jul 18 2023 20: +0,1689706800
0.03,4,Jul 18 2023 21: +0,1689710400
0.03,4,Jul 18 2023 22: +0,1689714000
0.03,1,Jul 18 2023 23: +0,1689717600
0.03,2,Jul 19 2023 00: +0,1689721200
0.03,3,Jul 19 2023 01: +0,1689724800
0.03,2,Jul 19 2023 02: +0,1689728400
0.03,3,Jul 19 2023 03: +0,1689732000
0.03,3,Jul 19 2023 04: +0,1689735600
0.03,1,Jul 19 2023 05: +0,1689739200
0.03,4,Jul 19 2023 06: +0,1689742800
0.03,7,Jul 19 2023 07: +0,1689746400
0.03,9,Jul 19 2023 08: +0,1689750000
0.03,2,Jul 19 2023 09: +0,1689753600
0.03,6,Jul 19 2023 10: +0,1689757200
0.03,11,Jul 19 2023 11: +0,1689760800
0.03,7,Jul 19 2023 12: +0,1689764400
0.03,6,Jul 19 2023 13: +0,1689768000
0.03,2,Jul 19 2023 14: +0,1689771600
0.03,1,Jul 19 2023 15: +0,1689775200
0.03,6,Jul 19 2023 16: +0,1689778800
0.03,2,Jul 19 2023 17: +0,1689782400
0.03,5,Jul 19 2023 18: +0,1689786000
0.03,3,Jul 19 2023 19: +0,1689789600
0.03,7,Jul 19 2023 20: +0,1689793200
0.03,7,Jul 19 2023 21: +0,1689796800
0.03,6,Jul 19 2023 22: +0,1689800400
0.03,3,Jul 19 2023 23: +0,1689804000
0.03,1,Jul 20 2023 01: +0,1689811200
0.03,2,Jul 20 2023 03: +0,1689818400
0.03,2,Jul 20 2023 05: +0,1689825600
0.03,2,Jul 20 2023 06: +0,1689829200
0.03,5,Jul 20 2023 08: +0,1689836400
0.03,2,Jul 20 2023 09: +0,1689840000
0.03,4,Jul 20 2023 10: +0,1689843600
0.03,2,Jul 20 2023 12: +0,1689850800
0.03,7,Jul 20 2023 13: +0,1689854400
0.03,39,Jul 20 2023 14: +0,1689858000
0.03,5,Jul 20 2023 15: +0,1689861600
0.03,2,Jul 20 2023 16: +0,1689865200
0.03,6,Jul 20 2023 17: +0,1689868800
0.03,6,Jul 20 2023 18: +0,1689872400
0.03,5,Jul 20 2023 19: +0,1689876000
0.03,11,Jul 20 2023 20: +0,1689879600
0.03,2,Jul 20 2023 21: +0,1689883200
0.03,2,Jul 20 2023 22: +0,1689886800
0.03,3,Jul 20 2023 23: +0,1689890400
0.03,2,Jul 21 2023 00: +0,1689894000
0.03,3,Jul 21 2023 01: +0,1689897600
0.03,2,Jul 21 2023 02: +0,1689901200
0.03,1,Jul 21 2023 04: +0,1689908400
0.03,1,Jul 21 2023 05: +0,1689912000
0.03,29,Jul 21 2023 06: +0,1689915600
0.03,124,Jul 21 2023 07: +0,1689919200
0.03,4,Jul 21 2023 09: +0,1689926400
0.03,2,Jul 21 2023 10: +0,1689930000
0.03,5,Jul 21 2023 11: +0,1689933600
0.03,2,Jul 21 2023 13: +0,1689940800
0.03,3,Jul 21 2023 14: +0,1689944400
0.03,2,Jul 21 2023 15: +0,1689948000
0.03,1,Jul 21 2023 16: +0,1689951600
0.03,34,Jul 21 2023 17: +0,1689955200
0.03,1,Jul 21 2023 18: +0,1689958800
0.03,4,Jul 21 2023 19: +0,1689962400
0.03,3,Jul 21 2023 20: +0,1689966000
0.03,7,Jul 21 2023 21: +0,1689969600
0.03,2,Jul 21 2023 22: +0,1689973200
0.03,4,Jul 21 2023 23: +0,1689976800
0.03,6,Jul 22 2023 00: +0,1689980400
0.03,2,Jul 22 2023 01: +0,1689984000
0.03,1,Jul 22 2023 02: +0,1689987600
0.03,1,Jul 22 2023 04: +0,1689994800
0.03,7,Jul 22 2023 06: +0,1690002000
0.03,2,Jul 22 2023 08: +0,1690009200
0.03,3,Jul 22 2023 09: +0,1690012800
0.03,5,Jul 22 2023 10: +0,1690016400
0.03,7,Jul 22 2023 11: +0,1690020000
0.03,5,Jul 22 2023 12: +0,1690023600
0.03,7,Jul 22 2023 13: +0,1690027200
0.03,2,Jul 22 2023 14: +0,1690030800
0.03,7,Jul 22 2023 15: +0,1690034400
0.03,2,Jul 22 2023 16: +0,1690038000
0.03,5,Jul 22 2023 17: +0,1690041600
0.03,2,Jul 22 2023 18: +0,1690045200
0.03,6,Jul 22 2023 19: +0,1690048800
0.03,5,Jul 22 2023 20: +0,1690052400
0.03,4,Jul 22 2023 21: +0,1690056000
0.03,2,Jul 22 2023 22: +0,1690059600
0.03,7,Jul 22 2023 23: +0,1690063200
0.03,9,Jul 23 2023 00: +0,1690066800
0.03,4,Jul 23 2023 01: +0,1690070400
0.03,1,Jul 23 2023 03: +0,1690077600
0.03,2,Jul 23 2023 05: +0,1690084800
0.03,1,Jul 23 2023 06: +0,1690088400
0.03,2,Jul 23 2023 07: +0,1690092000
0.03,5,Jul 23 2023 08: +0,1690095600
0.03,5,Jul 23 2023 09: +0,1690099200
0.03,7,Jul 23 2023 10: +0,1690102800
0.03,4,Jul 23 2023 11: +0,1690106400
0.03,4,Jul 23 2023 12: +0,1690110000
0.03,5,Jul 23 2023 13: +0,1690113600
0.03,5,Jul 23 2023 14: +0,1690117200
0.03,2,Jul 23 2023 15: +0,1690120800
0.03,7,Jul 23 2023 16: +0,1690124400
0.03,6,Jul 23 2023 17: +0,1690128000
0.03,2,Jul 23 2023 18: +0,1690131600
0.03,8,Jul 23 2023 19: +0,1690135200
0.03,4,Jul 23 2023 20: +0,1690138800
0.03,1,Jul 23 2023 21: +0,1690142400
0.03,7,Jul 23 2023 22: +0,1690146000
0.03,3,Jul 23 2023 23: +0,1690149600
0.03,4,Jul 24 2023 00: +0,1690153200
0.03,1,Jul 24 2023 01: +0,1690156800
0.03,1,Jul 24 2023 02: +0,1690160400
0.03,2,Jul 24 2023 03: +0,1690164000
0.03,2,Jul 24 2023 04: +0,1690167600
0.03,1,Jul 24 2023 05: +0,1690171200
0.03,7,Jul 24 2023 06: +0,1690174800
0.03,1,Jul 24 2023 07: +0,1690178400
